latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.57469,-77.399994,55.0,0,GMT,GMT

time,temperature_2m (°C),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),is_day (),sunshine_duration (s),wind_gusts_10m (km/h),snowfall (cm),snow_depth (m)
2022-01-01T00:00,13.7,11.1,12.5,0.00,2,60,10.1,0.0,0,0.00,21.2,0.00,0.00
2022-01-01T01:00,13.8,12.0,12.1,2.40,61,100,15.5,0.0,0,0.00,39.6,0.00,0.00
2022-01-01T02:00,13.6,12.3,12.2,0.60,53,100,14.5,0.0,0,0.00,27.7,0.00,0.00
2022-01-01T03:00,13.7,12.5,12.5,0.00,3,100,13.3,0.0,0,0.00,26.3,0.00,0.00
2022-01-01T04:00,13.9,13.0,12.9,0.00,3,100,12.9,0.0,0,0.00,24.1,0.00,0.00
2022-01-01T05:00,14.2,13.5,13.5,0.00,3,100,12.1,0.0,0,0.00,23.4,0.00,0.00
2022-01-01T06:00,14.7,14.1,14.1,0.00,3,100,13.6,0.0,0,0.00,24.5,0.00,0.00
2022-01-01T07:00,15.2,14.4,14.7,0.00,3,97,13.5,0.0,0,0.00,25.6,0.00,0.00
2022-01-01T08:00,15.2,14.4,14.8,0.00,3,100,12.3,0.0,0,0.00,25.2,0.00,0.00
2022-01-01T09:00,15.3,14.6,15.0,0.00,3,100,12.5,0.0,0,0.00,23.4,0.00,0.00
2022-01-01T10:00,15.3,14.5,15.1,0.00,3,100,11.5,0.0,0,0.00,23.0,0.00,0.00
2022-01-01T11:00,15.3,14.6,15.2,0.00,3,100,10.7,0.0,0,0.00,20.9,0.00,0.00
2022-01-01T12:00,15.5,15.3,15.9,0.00,3,100,9.1,0.0,0,0.00,19.1,0.00,0.00
2022-01-01T13:00,15.7,15.5,16.2,0.20,51,100,9.4,3.0,1,0.00,17.6,0.00,0.00
2022-01-01T14:00,16.2,16.0,16.8,0.20,51,100,9.6,23.0,1,0.00,17.3,0.00,0.00
2022-01-01T15:00,16.8,16.6,17.6,2.80,63,100,10.1,60.0,1,0.00,24.8,0.00,0.00
2022-01-01T16:00,17.8,17.4,18.6,0.30,51,100,12.7,72.0,1,0.00,23.0,0.00,0.00
2022-01-01T17:00,18.9,18.2,19.8,0.10,51,100,14.4,113.0,1,0.00,25.9,0.00,0.00
2022-01-01T18:00,20.1,19.2,21.5,0.00,3,100,14.2,136.0,1,0.00,25.6,0.00,0.00
2022-01-01T19:00,22.0,19.9,24.2,0.00,3,100,11.0,252.0,1,2003.47,26.6,0.00,0.00
2022-01-01T20:00,22.6,19.6,24.2,0.00,3,100,14.6,201.0,1,1657.83,26.6,0.00,0.00
2022-01-01T21:00,22.5,18.2,23.0,0.00,2,63,17.3,132.0,1,2482.52,33.5,0.00,0.00
2022-01-01T22:00,21.6,17.6,21.5,0.00,2,68,19.7,44.0,1,1912.99,37.1,0.00,0.00
2022-01-01T23:00,21.5,17.2,21.0,0.00,3,98,20.9,0.0,0,0.00,39.6,0.00,0.00
2022-01-02T00:00,22.2,15.6,20.5,0.00,3,100,24.3,0.0,0,0.00,46.1,0.00,0.00
2022-01-02T01:00,22.1,15.7,20.5,0.00,2,76,24.7,0.0,0,0.00,46.8,0.00,0.00
2022-01-02T02:00,21.8,16.1,20.0,0.00,3,100,27.3,0.0,0,0.00,52.2,0.00,0.00
2022-01-02T03:00,21.7,15.9,19.8,0.00,3,100,26.8,0.0,0,0.00,52.6,0.00,0.00
2022-01-02T04:00,21.8,15.6,20.0,0.00,3,100,25.7,0.0,0,0.00,51.8,0.00,0.00
2022-01-02T05:00,21.7,15.4,20.0,0.00,3,100,24.0,0.0,0,0.00,49.7,0.00,0.00
2022-01-02T06:00,21.7,15.5,20.3,0.00,3,100,21.9,0.0,0,0.00,46.1,0.00,0.00
2022-01-02T07:00,21.6,15.4,20.4,0.00,3,100,20.5,0.0,0,0.00,42.1,0.00,0.00
2022-01-02T08:00,19.0,16.6,18.9,4.60,63,100,17.1,0.0,0,0.00,46.4,0.00,0.00
2022-01-02T09:00,19.3,16.2,18.4,0.10,51,100,21.3,0.0,0,0.00,38.2,0.00,0.00
2022-01-02T10:00,19.2,16.7,18.2,1.70,61,100,22.4,0.0,0,0.00,42.5,0.00,0.00
2022-01-02T11:00,16.7,15.2,16.4,1.10,55,100,14.1,0.0,0,0.00,41.0,0.00,0.00
2022-01-02T12:00,15.5,14.8,15.6,0.10,51,100,9.7,0.0,0,0.00,25.6,0.00,0.00
2022-01-02T13:00,15.2,14.5,14.7,4.10,63,100,13.7,0.0,1,0.00,31.7,0.00,0.00
2022-01-02T14:00,15.8,14.7,15.5,0.20,51,100,13.1,12.0,1,0.00,32.0,0.00,0.00
2022-01-02T15:00,16.4,15.2,16.5,0.20,51,100,10.8,54.0,1,0.00,22.7,0.00,0.00
2022-01-02T16:00,16.3,15.0,15.6,0.00,3,100,16.2,34.0,1,0.00,29.5,0.00,0.00
2022-01-02T17:00,16.5,14.7,15.7,0.00,3,100,15.6,87.0,1,0.00,29.9,0.00,0.00
2022-01-02T18:00,16.6,14.5,15.9,0.00,3,100,14.8,86.0,1,0.00,29.5,0.00,0.00
2022-01-02T19:00,17.5,14.9,17.5,0.00,3,100,11.2,140.0,1,0.00,27.7,0.00,0.00
2022-01-02T20:00,17.7,14.2,17.1,0.00,3,100,13.6,86.0,1,0.00,25.2,0.00,0.00
2022-01-02T21:00,17.5,13.2,16.7,0.00,3,100,12.8,46.0,1,0.00,25.9,0.00,0.00
2022-01-02T22:00,16.7,12.7,16.3,0.00,3,100,8.7,11.0,1,0.00,23.0,0.00,0.00
2022-01-02T23:00,15.7,12.7,15.6,0.00,3,100,6.3,0.0,0,0.00,15.1,0.00,0.00
2022-01-03T00:00,16.3,14.8,17.2,0.30,51,100,5.1,0.0,0,0.00,13.3,0.00,0.00
2022-01-03T01:00,16.2,14.7,17.1,0.10,51,100,4.6,0.0,0,0.00,8.3,0.00,0.00
2022-01-03T02:00,15.4,14.4,15.9,0.20,51,100,6.9,0.0,0,0.00,10.8,0.00,0.00
2022-01-03T03:00,13.8,12.8,12.1,1.80,61,100,17.7,0.0,0,0.00,31.7,0.00,0.00
2022-01-03T04:00,11.3,10.1,8.7,1.20,55,100,18.2,0.0,0,0.00,37.1,0.00,0.00
2022-01-03T05:00,8.9,7.4,5.4,1.00,55,100,19.6,0.0,0,0.00,39.6,0.00,0.00
2022-01-03T06:00,7.4,5.6,3.5,1.70,61,100,19.3,0.0,0,0.00,37.4,0.00,0.00
2022-01-03T07:00,6.8,5.5,3.5,2.50,63,100,15.1,0.0,0,0.00,36.7,0.00,0.00
2022-01-03T08:00,6.3,5.5,2.2,2.60,63,100,20.0,0.0,0,0.00,37.1,0.00,0.00
2022-01-03T09:00,5.7,4.6,1.4,3.40,63,100,20.6,0.0,0,0.00,40.7,0.00,0.00
2022-01-03T10:00,2.7,2.1,-2.8,2.10,61,100,25.8,0.0,0,0.00,52.6,0.00,0.00
2022-01-03T11:00,2.0,1.7,-3.4,3.10,63,100,24.2,0.0,0,0.00,50.8,0.00,0.00
2022-01-03T12:00,1.3,1.3,-3.8,2.90,63,100,22.3,0.0,0,0.00,54.4,0.00,0.00
2022-01-03T13:00,1.3,1.1,-4.7,5.10,75,100,28.1,0.0,1,0.00,52.6,2.38,0.01
2022-01-03T14:00,0.8,0.5,-5.6,6.90,75,100,29.8,9.0,1,0.00,58.0,4.13,0.01
2022-01-03T15:00,0.3,-0.7,-6.1,6.20,75,100,28.1,32.0,1,0.00,59.8,3.99,0.02
2022-01-03T16:00,0.1,-1.3,-6.2,2.20,75,100,27.0,59.0,1,0.00,56.5,1.47,0.04
2022-01-03T17:00,0.3,-1.3,-5.7,2.40,75,100,25.3,112.0,1,0.00,51.8,1.68,0.05
2022-01-03T18:00,-0.3,-2.1,-6.6,0.90,73,100,26.6,78.0,1,0.00,51.5,0.63,0.06
2022-01-03T19:00,-0.4,-2.6,-6.5,0.50,73,100,25.1,71.0,1,0.00,52.9,0.35,0.07
2022-01-03T20:00,-0.2,-3.8,-6.4,0.40,73,100,24.5,104.0,1,0.00,53.3,0.28,0.07
2022-01-03T21:00,-0.2,-6.0,-6.0,0.00,0,1,19.8,113.0,1,424.83,47.2,0.00,0.08
2022-01-03T22:00,-1.1,-7.2,-6.4,0.00,0,0,15.9,61.0,1,2061.22,39.2,0.00,0.08
2022-01-03T23:00,-1.8,-7.4,-7.0,0.00,0,0,15.0,0.0,0,0.00,31.0,0.00,0.08
2022-01-04T00:00,-2.3,-6.5,-7.2,0.00,0,0,13.5,0.0,0,0.00,28.4,0.00,0.07
2022-01-04T01:00,-3.3,-6.5,-7.8,0.00,0,0,10.2,0.0,0,0.00,24.1,0.00,0.07
2022-01-04T02:00,-3.7,-6.7,-8.5,0.00,0,0,12.7,0.0,0,0.00,22.0,0.00,0.07
2022-01-04T03:00,-3.3,-6.9,-8.8,0.00,0,0,17.4,0.0,0,0.00,32.0,0.00,0.07
2022-01-04T04:00,-3.6,-7.4,-8.8,0.00,0,0,15.0,0.0,0,0.00,32.0,0.00,0.07
2022-01-04T05:00,-4.4,-8.0,-9.1,0.00,0,0,10.8,0.0,0,0.00,27.7,0.00,0.07
2022-01-04T06:00,-6.0,-9.0,-10.4,0.00,0,0,8.2,0.0,0,0.00,19.8,0.00,0.07
2022-01-04T07:00,-6.8,-9.5,-11.4,0.00,0,0,9.3,0.0,0,0.00,15.8,0.00,0.07
2022-01-04T08:00,-7.9,-10.3,-12.4,0.00,0,0,8.8,0.0,0,0.00,16.9,0.00,0.07
2022-01-04T09:00,-9.9,-12.0,-15.2,0.00,0,0,13.0,0.0,0,0.00,16.6,0.00,0.07
2022-01-04T10:00,-10.9,-12.8,-16.4,0.00,0,0,13.7,0.0,0,0.00,15.8,0.00,0.07
2022-01-04T11:00,-10.8,-12.8,-16.1,0.00,0,0,12.4,0.0,0,0.00,15.8,0.00,0.07
2022-01-04T12:00,-8.5,-11.0,-13.2,0.00,0,0,8.9,0.0,0,0.00,14.0,0.00,0.07
2022-01-04T13:00,-7.8,-10.2,-12.5,0.00,0,0,9.7,14.0,1,77.37,12.2,0.00,0.07
2022-01-04T14:00,-4.5,-8.1,-8.8,0.00,0,4,7.9,145.0,1,3600.00,12.6,0.00,0.07
2022-01-04T15:00,-3.4,-6.7,-6.9,0.00,1,24,4.1,307.0,1,3600.00,11.9,0.00,0.07
2022-01-04T16:00,-0.9,-5.3,-4.0,0.00,1,36,2.3,433.0,1,3600.00,9.4,0.00,0.07
2022-01-04T17:00,0.4,-4.5,-2.5,0.00,2,76,1.3,504.0,1,3600.00,8.6,0.00,0.07
2022-01-04T18:00,0.9,-4.1,-2.1,0.00,1,20,1.8,513.0,1,3600.00,7.9,0.00,0.07
2022-01-04T19:00,1.0,-4.2,-2.1,0.00,0,0,2.9,475.0,1,3600.00,10.1,0.00,0.07
2022-01-04T20:00,0.1,-4.4,-3.2,0.00,0,0,4.4,372.0,1,3600.00,10.8,0.00,0.07
2022-01-04T21:00,1.7,-6.4,-1.5,0.00,0,0,2.2,224.0,1,3600.00,10.8,0.00,0.07
2022-01-04T22:00,0.9,-6.3,-2.2,0.00,0,0,1.1,63.0,1,2113.28,2.9,0.00,0.07
2022-01-04T23:00,-2.1,-6.9,-6.3,0.00,0,0,7.9,0.0,0,0.00,8.3,0.00,0.07
2022-01-05T00:00,-4.8,-7.3,-9.4,0.00,0,0,10.8,0.0,0,0.00,16.6,0.00,0.07
2022-01-05T01:00,-5.5,-8.1,-10.5,0.00,0,9,13.4,0.0,0,0.00,16.2,0.00,0.07
2022-01-05T02:00,-5.8,-7.2,-10.5,0.00,0,0,11.3,0.0,0,0.00,19.1,0.00,0.07
2022-01-05T03:00,-6.8,-7.6,-11.7,0.00,0,0,12.7,0.0,0,0.00,16.9,0.00,0.07
2022-01-05T04:00,-2.5,-3.8,-6.5,0.00,0,0,9.7,0.0,0,0.00,18.0,0.00,0.07
2022-01-05T05:00,-3.6,-4.7,-7.5,0.00,2,71,8.4,0.0,0,0.00,14.4,0.00,0.07
2022-01-05T06:00,-2.0,-3.7,-6.2,0.00,3,91,10.8,0.0,0,0.00,16.9,0.00,0.07
2022-01-05T07:00,-1.0,-3.8,-4.9,0.00,3,100,8.8,0.0,0,0.00,17.3,0.00,0.07
2022-01-05T08:00,-2.0,-4.1,-5.6,0.00,3,100,6.3,0.0,0,0.00,13.3,0.00,0.07
2022-01-05T09:00,-2.2,-4.2,-5.9,0.00,3,100,6.9,0.0,0,0.00,12.2,0.00,0.07
2022-01-05T10:00,-1.3,-3.3,-5.0,0.00,3,100,7.2,0.0,0,0.00,14.4,0.00,0.07
2022-01-05T11:00,-0.6,-2.4,-4.0,0.00,3,100,6.8,0.0,0,0.00,14.4,0.00,0.07
2022-01-05T12:00,0.5,-2.3,-2.8,0.00,3,100,6.1,0.0,0,0.00,13.7,0.00,0.07
2022-01-05T13:00,1.1,-1.0,-2.3,0.50,53,100,7.5,3.0,1,0.00,14.0,0.00,0.07
2022-01-05T14:00,2.2,-0.7,-1.4,0.00,3,100,8.9,26.0,1,0.00,15.1,0.00,0.07
2022-01-05T15:00,3.0,0.5,-0.4,0.00,3,100,9.7,60.0,1,0.00,16.2,0.00,0.06
2022-01-05T16:00,5.2,1.9,2.0,0.00,3,100,9.4,208.0,1,2123.39,21.2,0.00,0.06
2022-01-05T17:00,7.2,3.4,4.1,0.00,3,100,10.2,292.0,1,1499.86,22.0,0.00,0.06
2022-01-05T18:00,8.8,4.4,5.8,0.00,3,100,11.0,318.0,1,2144.36,23.4,0.00,0.06
2022-01-05T19:00,10.1,5.3,7.2,0.00,3,100,12.4,295.0,1,2595.27,24.8,0.00,0.05
2022-01-05T20:00,10.3,5.6,7.1,0.00,3,100,14.7,212.0,1,290.22,28.4,0.00,0.05
2022-01-05T21:00,9.6,5.0,6.3,0.00,3,100,14.2,111.0,1,0.00,27.4,0.00,0.05
2022-01-05T22:00,8.2,4.3,5.1,0.00,3,100,11.5,35.0,1,0.00,25.2,0.00,0.04
2022-01-05T23:00,7.0,4.1,3.9,0.00,3,99,11.9,0.0,0,0.00,19.8,0.00,0.04
2022-01-06T00:00,5.9,3.2,2.6,0.00,3,100,12.0,0.0,0,0.00,20.5,0.00,0.04
2022-01-06T01:00,6.2,3.3,2.6,0.00,3,99,13.5,0.0,0,0.00,23.4,0.00,0.04
2022-01-06T02:00,6.5,2.3,2.6,0.00,3,100,15.1,0.0,0,0.00,26.3,0.00,0.04
2022-01-06T03:00,7.0,1.2,2.6,0.00,3,99,16.4,0.0,0,0.00,29.9,0.00,0.04
2022-01-06T04:00,6.9,0.5,2.6,0.00,3,93,15.6,0.0,0,0.00,29.5,0.00,0.04
2022-01-06T05:00,6.4,-0.0,2.2,0.00,3,93,14.5,0.0,0,0.00,27.7,0.00,0.04
2022-01-06T06:00,5.6,-0.4,1.7,0.00,3,96,11.8,0.0,0,0.00,25.6,0.00,0.04
2022-01-06T07:00,4.4,-0.5,0.9,0.00,3,97,8.5,0.0,0,0.00,20.5,0.00,0.04
2022-01-06T08:00,2.9,-0.6,-0.5,0.00,3,95,7.6,0.0,0,0.00,13.7,0.00,0.04
2022-01-06T09:00,1.6,-0.9,-2.0,0.00,3,100,9.4,0.0,0,0.00,12.2,0.00,0.04
2022-01-06T10:00,0.8,-1.5,-3.1,0.00,3,99,10.2,0.0,0,0.00,13.0,0.00,0.04
2022-01-06T11:00,0.3,-2.1,-3.6,0.00,2,65,10.2,0.0,0,0.00,13.3,0.00,0.04
2022-01-06T12:00,0.1,-2.6,-4.3,0.00,1,40,12.9,0.0,0,0.00,13.3,0.00,0.04
2022-01-06T13:00,2.5,-2.1,-1.1,0.00,3,96,7.6,13.0,1,78.13,14.8,0.00,0.04
2022-01-06T14:00,5.2,-1.4,1.6,0.00,3,82,9.0,118.0,1,3600.00,14.8,0.00,0.04
2022-01-06T15:00,7.3,-1.1,4.3,0.00,0,12,5.2,278.0,1,3600.00,14.4,0.00,0.04
2022-01-06T16:00,9.2,-1.2,6.3,0.00,1,28,4.0,423.0,1,3600.00,14.4,0.00,0.04
2022-01-06T17:00,10.1,-3.4,6.7,0.00,3,100,5.5,487.0,1,3600.00,15.8,0.00,0.03
2022-01-06T18:00,10.3,-3.7,7.0,0.00,0,17,4.7,443.0,1,3600.00,15.8,0.00,0.03
2022-01-06T19:00,10.7,-3.7,7.9,0.00,3,100,1.1,469.0,1,3600.00,13.7,0.00,0.03
2022-01-06T20:00,10.6,-4.1,7.6,0.00,3,100,1.9,326.0,1,3600.00,9.0,0.00,0.03
2022-01-06T21:00,9.9,-2.5,7.1,0.00,3,100,1.9,132.0,1,1076.41,7.6,0.00,0.03
2022-01-06T22:00,7.4,-0.8,4.2,0.00,3,100,6.6,38.0,1,0.00,11.2,0.00,0.03
2022-01-06T23:00,6.8,-1.9,2.8,0.00,3,100,11.4,0.0,0,0.00,19.4,0.00,0.03
2022-01-07T00:00,5.5,-0.3,1.3,0.00,3,100,13.7,0.0,0,0.00,20.2,0.00,0.03
2022-01-07T01:00,4.5,-0.8,0.2,0.00,3,100,14.2,0.0,0,0.00,26.6,0.00,0.03
2022-01-07T02:00,5.0,-0.6,1.3,0.00,3,100,10.3,0.0,0,0.00,25.9,0.00,0.03
2022-01-07T03:00,4.8,-0.0,1.3,0.00,3,100,9.7,0.0,0,0.00,18.7,0.00,0.03
2022-01-07T04:00,4.8,0.7,1.3,0.00,3,100,10.5,0.0,0,0.00,18.4,0.00,0.03
2022-01-07T05:00,4.6,2.0,1.2,0.10,51,100,10.7,0.0,0,0.00,19.8,0.00,0.03
2022-01-07T06:00,4.2,2.3,0.5,0.30,51,100,13.3,0.0,0,0.00,21.6,0.00,0.03
2022-01-07T07:00,1.2,0.2,-3.8,0.90,73,100,20.1,0.0,0,0.00,41.4,0.21,0.03
2022-01-07T08:00,0.5,-1.3,-5.1,0.30,71,100,22.1,0.0,0,0.00,44.3,0.14,0.03
2022-01-07T09:00,0.4,-2.1,-4.8,0.00,3,100,18.9,0.0,0,0.00,45.0,0.00,0.03
2022-01-07T10:00,0.5,-2.0,-4.2,0.00,3,98,15.5,0.0,0,0.00,36.7,0.00,0.03
2022-01-07T11:00,0.5,-2.1,-3.5,0.00,3,92,11.3,0.0,0,0.00,29.5,0.00,0.03
2022-01-07T12:00,-0.2,-2.0,-3.5,0.00,1,42,6.1,0.0,0,0.00,22.3,0.00,0.03
2022-01-07T13:00,-0.1,-2.6,-4.5,0.00,1,21,13.1,12.0,1,0.00,23.0,0.00,0.03
2022-01-07T14:00,0.6,-5.5,-4.7,0.00,0,0,16.8,121.0,1,3600.00,31.7,0.00,0.03
2022-01-07T15:00,0.7,-8.1,-5.4,0.00,0,0,20.5,303.0,1,3600.00,42.5,0.00,0.03
2022-01-07T16:00,1.0,-9.4,-4.8,0.00,2,59,18.3,435.0,1,3600.00,41.4,0.00,0.03
2022-01-07T17:00,1.1,-9.9,-4.7,0.00,0,9,17.4,508.0,1,3600.00,38.9,0.00,0.03
2022-01-07T18:00,1.2,-10.2,-4.5,0.00,3,87,16.5,525.0,1,3600.00,37.4,0.00,0.03
2022-01-07T19:00,1.0,-10.7,-4.7,0.00,0,0,16.7,424.0,1,3600.00,36.0,0.00,0.03
2022-01-07T20:00,0.8,-11.4,-5.2,0.00,0,0,17.7,379.0,1,3600.00,37.1,0.00,0.03
2022-01-07T21:00,0.2,-11.9,-5.6,0.00,0,0,16.6,233.0,1,3600.00,36.7,0.00,0.03
2022-01-07T22:00,-0.9,-11.7,-6.1,0.00,0,0,12.7,70.0,1,2280.85,32.8,0.00,0.03
2022-01-07T23:00,-1.9,-11.4,-7.0,0.00,0,0,11.6,0.0,0,0.00,23.8,0.00,0.03
2022-01-08T00:00,-2.4,-11.4,-7.1,0.00,0,0,9.2,0.0,0,0.00,23.8,0.00,0.03
2022-01-08T01:00,-2.4,-11.4,-7.4,0.00,0,0,11.2,0.0,0,0.00,19.8,0.00,0.03
2022-01-08T02:00,-2.9,-11.8,-8.2,0.00,0,0,12.8,0.0,0,0.00,24.1,0.00,0.03
2022-01-08T03:00,-4.0,-11.9,-9.0,0.00,0,0,11.1,0.0,0,0.00,23.8,0.00,0.03
2022-01-08T04:00,-4.7,-12.0,-9.7,0.00,0,0,11.4,0.0,0,0.00,22.0,0.00,0.03
2022-01-08T05:00,-5.2,-12.2,-10.2,0.00,0,0,11.0,0.0,0,0.00,21.6,0.00,0.03
2022-01-08T06:00,-5.5,-12.9,-10.6,0.00,0,16,11.3,0.0,0,0.00,21.2,0.00,0.03
2022-01-08T07:00,-5.8,-13.8,-10.8,0.00,1,30,10.1,0.0,0,0.00,20.9,0.00,0.03
2022-01-08T08:00,-6.1,-14.0,-10.7,0.00,0,3,7.2,0.0,0,0.00,19.1,0.00,0.03
2022-01-08T09:00,-6.4,-13.7,-10.9,0.00,0,0,6.7,0.0,0,0.00,13.3,0.00,0.03
2022-01-08T10:00,-6.5,-13.5,-11.1,0.00,0,0,7.7,0.0,0,0.00,14.0,0.00,0.03
2022-01-08T11:00,-6.6,-13.4,-11.2,0.00,0,0,7.7,0.0,0,0.00,14.8,0.00,0.03
2022-01-08T12:00,-6.3,-13.0,-10.9,0.00,0,0,7.8,0.0,0,0.00,15.8,0.00,0.03
2022-01-08T13:00,-5.8,-12.5,-10.4,0.00,0,0,8.0,14.0,1,79.97,16.9,0.00,0.03
2022-01-08T14:00,-4.2,-11.9,-8.8,0.00,0,0,8.5,140.0,1,3600.00,19.4,0.00,0.03
2022-01-08T15:00,-2.4,-11.7,-7.0,0.00,0,0,8.0,300.0,1,3600.00,20.9,0.00,0.03
2022-01-08T16:00,-1.0,-11.4,-5.1,0.00,0,0,5.4,428.0,1,3600.00,20.9,0.00,0.03
2022-01-08T17:00,0.3,-10.8,-3.5,0.00,0,0,3.2,505.0,1,3600.00,17.3,0.00,0.03
2022-01-08T18:00,1.4,-10.6,-2.3,0.00,0,0,2.4,521.0,1,3600.00,14.8,0.00,0.02
2022-01-08T19:00,2.1,-10.3,-1.7,0.00,0,0,3.2,476.0,1,3600.00,14.0,0.00,0.02
2022-01-08T20:00,2.4,-10.0,-1.7,0.00,0,11,5.4,373.0,1,3600.00,15.8,0.00,0.02
2022-01-08T21:00,1.9,-9.6,-2.4,0.00,1,30,7.5,227.0,1,3600.00,18.0,0.00,0.02
2022-01-08T22:00,-0.4,-7.8,-4.4,0.00,2,54,6.0,69.0,1,2340.07,16.6,0.00,0.02
2022-01-08T23:00,-0.7,-8.7,-4.8,0.00,0,0,6.6,0.0,0,0.00,12.2,0.00,0.02
2022-01-09T00:00,-2.4,-8.5,-6.6,0.00,0,0,7.7,0.0,0,0.00,13.0,0.00,0.02
2022-01-09T01:00,-1.4,-8.7,-5.9,0.00,0,0,9.7,0.0,0,0.00,16.6,0.00,0.02
2022-01-09T02:00,-1.5,-8.5,-6.2,0.00,0,0,10.9,0.0,0,0.00,19.1,0.00,0.02
2022-01-09T03:00,-1.8,-9.0,-6.7,0.00,0,0,11.9,0.0,0,0.00,21.2,0.00,0.02
2022-01-09T04:00,-2.0,-9.0,-6.9,0.00,0,0,11.9,0.0,0,0.00,21.6,0.00,0.02
2022-01-09T05:00,-1.9,-8.9,-7.1,0.00,0,0,13.7,0.0,0,0.00,26.3,0.00,0.02
2022-01-09T06:00,-2.0,-8.7,-6.8,0.00,0,9,11.6,0.0,0,0.00,24.8,0.00,0.02
2022-01-09T07:00,-2.0,-8.1,-6.9,0.00,1,25,12.2,0.0,0,0.00,22.3,0.00,0.02
2022-01-09T08:00,-2.0,-7.3,-6.8,0.00,1,32,12.3,0.0,0,0.00,22.3,0.00,0.02
2022-01-09T09:00,-1.9,-6.8,-6.6,0.00,0,1,12.3,0.0,0,0.00,23.0,0.00,0.02
2022-01-09T10:00,-1.8,-6.7,-6.6,0.00,3,98,12.6,0.0,0,0.00,23.0,0.00,0.02
2022-01-09T11:00,-0.6,-6.1,-5.8,0.00,3,100,15.8,0.0,0,0.00,25.6,0.00,0.02
2022-01-09T12:00,0.8,-6.1,-4.6,0.00,3,100,17.2,0.0,0,0.00,28.4,0.00,0.02
2022-01-09T13:00,2.3,-5.7,-3.0,0.00,3,100,16.7,5.0,1,0.00,31.7,0.00,0.02
2022-01-09T14:00,4.1,-3.1,-0.6,0.00,3,100,14.8,72.0,1,100.18,31.3,0.00,0.02
2022-01-09T15:00,6.0,-1.3,1.7,0.00,3,100,13.5,176.0,1,2346.05,27.0,0.00,0.02
2022-01-09T16:00,7.4,0.8,3.5,0.00,3,100,13.2,189.0,1,0.00,28.1,0.00,0.02
2022-01-09T17:00,9.3,2.6,5.5,0.00,3,100,14.7,251.0,1,2865.56,30.6,0.00,0.02
2022-01-09T18:00,9.7,3.9,6.2,0.00,3,100,14.5,166.0,1,0.00,31.3,0.00,0.02
2022-01-09T19:00,10.9,5.2,7.8,0.00,3,100,13.4,155.0,1,0.00,28.4,0.00,0.02
2022-01-09T20:00,12.2,6.7,8.3,0.00,3,100,21.4,122.0,1,545.60,41.4,0.00,0.02
2022-01-09T21:00,13.4,8.4,9.6,0.00,3,100,22.8,158.0,1,3600.00,45.0,0.00,0.01
2022-01-09T22:00,12.9,9.5,9.9,0.00,3,100,19.7,18.0,1,0.00,43.9,0.00,0.01
2022-01-09T23:00,12.9,10.2,10.4,0.30,51,100,17.6,0.0,0,0.00,37.4,0.00,0.01
2022-01-10T00:00,11.6,10.7,10.4,1.70,61,100,10.1,0.0,0,0.00,32.8,0.00,0.01
2022-01-10T01:00,11.6,10.5,9.7,1.00,55,100,14.5,0.0,0,0.00,26.3,0.00,0.01
2022-01-10T02:00,11.3,10.4,9.6,2.10,61,100,12.8,0.0,0,0.00,26.3,0.00,0.01
2022-01-10T03:00,10.9,10.1,9.3,0.30,51,100,11.5,0.0,0,0.00,23.0,0.00,0.01
2022-01-10T04:00,10.5,9.7,8.2,0.50,53,100,15.4,0.0,0,0.00,28.1,0.00,0.01
2022-01-10T05:00,10.0,9.0,7.2,0.10,51,100,17.7,0.0,0,0.00,32.8,0.00,0.01
2022-01-10T06:00,9.2,7.9,6.1,0.00,3,100,17.6,0.0,0,0.00,34.2,0.00,0.01
2022-01-10T07:00,7.0,5.9,3.4,0.00,3,100,17.7,0.0,0,0.00,33.5,0.00,0.01
2022-01-10T08:00,3.7,1.1,-1.1,0.00,3,100,19.5,0.0,0,0.00,37.4,0.00,0.01
2022-01-10T09:00,1.8,-3.0,-3.3,0.00,3,99,17.6,0.0,0,0.00,37.1,0.00,0.00
2022-01-10T10:00,0.9,-6.7,-4.2,0.00,3,99,14.8,0.0,0,0.00,33.5,0.00,0.00
2022-01-10T11:00,0.2,-9.0,-5.1,0.00,3,81,14.1,0.0,0,0.00,29.2,0.00,0.00
2022-01-10T12:00,1.4,-1.7,-2.1,0.00,2,55,8.0,0.0,0,0.00,26.6,0.00,0.00
2022-01-10T13:00,1.4,-1.9,-1.9,0.00,2,64,6.3,13.0,1,2.51,14.4,0.00,0.00
2022-01-10T14:00,2.6,-3.6,-1.1,0.00,0,0,7.7,136.0,1,3600.00,16.9,0.00,0.00
2022-01-10T15:00,3.6,-6.8,-0.4,0.00,0,13,6.9,306.0,1,3600.00,19.1,0.00,0.00
2022-01-10T16:00,4.7,-7.5,0.8,0.00,0,0,5.9,433.0,1,3600.00,18.0,0.00,0.00
2022-01-10T17:00,5.5,-8.0,1.3,0.00,0,4,7.9,510.0,1,3600.00,20.9,0.00,0.00
2022-01-10T18:00,6.3,-9.5,1.4,0.00,2,78,12.0,527.0,1,3600.00,27.4,0.00,0.00
